model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
Aygo,2017,6299,Manual,38189,Petrol,0,69,1
Aygo,2016,7499,Manual,18695,Petrol,0,69,1
Aygo,2017,6000,Manual,29914,Petrol,145,69,1
Aygo,2013,4199,Manual,37032,Petrol,0,65.7,1
Aygo,2017,7999,Automatic,14368,Petrol,145,67,1
Aygo,2016,6547,Manual,22359,Petrol,0,69,1
Aygo,2016,6272,Manual,18393,Petrol,0,69,1
Aygo,2017,5790,Manual,37721,Petrol,0,69,1
Aygo,2017,7750,Manual,22686,Petrol,145,68.9,1
Aygo,2016,5940,Manual,42000,Petrol,0,69,1
Aygo,2013,4970,Manual,39000,Petrol,0,65.7,1
Aygo,2017,5799,Manual,22010,Petrol,145,69,1
Aygo,2016,6245,Manual,42158,Petrol,0,69,1
Aygo,2015,6752,Manual,29842,Petrol,0,69,1
Aygo,2013,4997,Manual,19120,Petrol,0,65.7,1
Aygo,2017,6295,Manual,16104,Petrol,145,69,1
Aygo,2017,8274,Automatic,11812,Petrol,145,67,1
Aygo,2016,7228,Manual,12924,Petrol,0,69,1
Aygo,2017,7397,Manual,14114,Petrol,150,68.9,1
Aygo,2016,6430,Manual,26201,Petrol,0,69,1
Aygo,2018,8119,Manual,11466,Petrol,145,68.9,1
Aygo,2017,6795,Manual,27698,Petrol,0,69,1
Aygo,2017,8399,Automatic,11304,Petrol,145,67,1
Aygo,2017,7695,Manual,15628,Petrol,145,68.9,1
Aygo,2019,9990,Manual,1863,Petrol,145,57.7,1
Aygo,2017,7000,Automatic,19610,Petrol,145,67,1
Aygo,2015,5995,Manual,39942,Petrol,0,69,1
Aygo,2017,7299,Manual,25859,Petrol,150,68.9,1
Aygo,2017,7211,Manual,12453,Petrol,145,68.9,1
Aygo,2015,5199,Manual,29867,Petrol,0,69,1
Aygo,2016,6499,Manual,15200,Petrol,0,69,1
Aygo,2018,8495,Automatic,13629,Petrol,150,67,1
Aygo,2018,8495,Automatic,13600,Petrol,150,67,1
Aygo,2018,8495,Manual,4683,Petrol,145,56.5,1
Aygo,2018,9295,Automatic,6406,Petrol,145,56.5,1
Aygo,2019,9795,Manual,157,Petrol,145,56.5,1
Aygo,2019,9391,Manual,68,Petrol,145,56.5,1
Aygo,2017,7695,Manual,28572,Petrol,145,68.9,1
Aygo,2019,10695,Manual,1266,Petrol,145,56.5,1
Aygo,2019,10995,Manual,179,Petrol,145,57.7,1
Aygo,2019,10995,Manual,3,Petrol,145,57.7,1
Aygo,2019,10995,Manual,3,Petrol,145,57.7,1
Aygo,2018,8795,Automatic,3989,Petrol,150,67,1
Aygo,2019,9790,Manual,2500,Petrol,145,56.5,1
Aygo,2019,9790,Manual,3000,Petrol,145,56.5,1
Aygo,2017,7900,Manual,14000,Petrol,145,68.9,1
Aygo,2018,9590,Manual,7714,Petrol,150,68.9,1
Aygo,2016,7100,Manual,6425,Petrol,0,69,1
Aygo,2016,7700,Manual,24681,Petrol,0,69,1
Aygo,2019,9790,Manual,3500,Petrol,145,56.5,1
Aygo,2017,7495,Manual,11647,Petrol,0,68.9,1
Aygo,2019,10995,Manual,1000,Petrol,145,56.5,1
Aygo,2017,7295,Manual,19307,Petrol,145,68.9,1
Aygo,2014,6300,Manual,22014,Petrol,0,69,1
Aygo,2018,8490,Manual,3616,Petrol,145,56.5,1
Aygo,2016,7390,Manual,37649,Petrol,0,69,1
Aygo,2019,11995,Manual,2554,Petrol,145,56.5,1
Aygo,2019,9391,Manual,3,Petrol,145,56.5,1
Aygo,2019,9391,Manual,3,Petrol,145,56.5,1
Aygo,2017,7995,Manual,19760,Petrol,145,68.9,1
Aygo,2014,6795,Manual,30407,Petrol,0,69,1
Aygo,2017,6990,Manual,7804,Petrol,0,69,1
Aygo,2017,8490,Manual,15972,Petrol,0,68.9,1
Aygo,2018,7995,Manual,15895,Petrol,145,56.5,1
Aygo,2018,7995,Manual,22860,Petrol,145,68.9,1
Aygo,2014,6000,Manual,21498,Petrol,0,69,1
Aygo,2018,9300,Manual,10263,Petrol,145,56.5,1
Aygo,2018,8761,Manual,5342,Petrol,145,56.5,1
Aygo,2014,5800,Manual,39715,Petrol,0,69,1
Aygo,2018,8500,Manual,11710,Petrol,150,68.9,1
Aygo,2017,7695,Manual,35826,Petrol,145,68.9,1
Aygo,2017,7295,Manual,36398,Petrol,145,68.9,1
Aygo,2016,6795,Manual,22595,Petrol,0,69,1
Aygo,2016,7200,Manual,27208,Petrol,0,69,1
Aygo,2017,10000,Automatic,4560,Petrol,150,67.3,1
Aygo,2017,7700,Manual,23161,Petrol,0,68.9,1
Aygo,2018,8300,Manual,15825,Petrol,150,68.9,1
Aygo,2017,7300,Manual,13243,Petrol,145,69,1
Aygo,2017,6800,Manual,28953,Petrol,0,69,1
Aygo,2015,7200,Manual,24619,Petrol,0,69,1
Aygo,2014,5273,Manual,13085,Petrol,0,65.7,1
Aygo,2016,6873,Manual,20816,Petrol,0,69,1
Aygo,2017,6800,Manual,24481,Petrol,145,69,1
Aygo,2017,7000,Manual,18378,Petrol,145,69,1
Aygo,2017,7800,Manual,17679,Petrol,0,68.9,1
Aygo,2017,8000,Manual,12527,Petrol,145,68.9,1
Aygo,2015,6989,Manual,22000,Petrol,0,69,1
Aygo,2016,8000,Manual,19787,Petrol,0,69,1
Aygo,2018,8500,Manual,12302,Petrol,145,68.9,1
Aygo,2018,8300,Manual,12691,Petrol,145,68.9,1
Aygo,2018,7700,Manual,13683,Petrol,145,69,1
Aygo,2016,7000,Manual,16612,Petrol,0,69,1
Aygo,2016,5600,Manual,39925,Petrol,0,69,1
Aygo,2017,6700,Manual,17714,Petrol,145,69,1
Aygo,2017,6200,Manual,28664,Petrol,0,69,1
Aygo,2016,7300,Manual,21851,Petrol,0,69,1
Aygo,2016,6600,Manual,23290,Petrol,0,69,1
Aygo,2017,5900,Manual,40000,Petrol,145,69,1
Aygo,2016,6995,Manual,43385,Petrol,0,69,1
Aygo,2017,7495,Manual,24231,Petrol,150,68.9,1
Aygo,2016,7200,Manual,14969,Petrol,20,62.8,1
Aygo,2014,6700,Manual,22518,Petrol,0,69,1
Aygo,2014,6700,Manual,28148,Petrol,0,69,1
Aygo,2017,7300,Manual,37723,Petrol,0,69,1
Aygo,2018,7300,Manual,14521,Petrol,145,69,1
Aygo,2018,8973,Automatic,10001,Petrol,145,56.5,1
Aygo,2015,6400,Manual,32765,Petrol,0,69,1
Aygo,2017,7200,Manual,16669,Petrol,0,69,1
Aygo,2018,7300,Manual,15223,Petrol,145,69,1
Aygo,2018,7300,Manual,14340,Petrol,145,69,1
Aygo,2017,7300,Manual,38144,Petrol,145,68.9,1
Aygo,2013,4325,Manual,25454,Petrol,0,65.7,1
Aygo,2017,7325,Manual,15818,Petrol,145,68.9,1
Aygo,2018,8485,Manual,12865,Petrol,145,68.9,1
Aygo,2015,5789,Manual,34231,Petrol,0,69,1
Aygo,2014,5799,Manual,37972,Petrol,0,69,1
Aygo,2017,6299,Manual,21414,Petrol,145,69,1
Aygo,2017,6500,Manual,20302,Petrol,145,69,1
Aygo,2018,6635,Manual,17822,Petrol,150,69,1
Aygo,2018,10000,Automatic,15295,Petrol,145,56.5,1
Aygo,2015,6000,Manual,27120,Petrol,0,69,1
Aygo,2015,6400,Manual,33505,Petrol,0,69,1
Aygo,2016,7900,Manual,10302,Petrol,0,69,1
Aygo,2016,5985,Manual,13826,Petrol,0,69,1
Aygo,2018,8685,Manual,8764,Petrol,150,56.5,1
Aygo,2018,7961,Manual,13663,Petrol,145,56.5,1
Aygo,2017,6000,Manual,22452,Petrol,0,69,1
Aygo,2017,8000,Automatic,10563,Petrol,0,67,1
Aygo,2019,8500,Manual,11805,Petrol,145,56.5,1
Aygo,2018,7985,Automatic,14949,Petrol,150,67,1
Aygo,2018,7785,Automatic,19459,Petrol,150,67,1
Aygo,2016,7800,Manual,19020,Petrol,0,69,1
Aygo,2017,7500,Manual,11784,Petrol,145,69,1
Aygo,2018,9300,Manual,11933,Petrol,145,56.5,1
Aygo,2017,6000,Manual,13645,Petrol,0,69,1
Aygo,2017,8000,Manual,7078,Petrol,150,68.9,1
Aygo,2017,8500,Manual,8877,Petrol,0,68.9,1
Aygo,2017,7800,Manual,17283,Petrol,0,68.9,1
Aygo,2017,8800,Automatic,8973,Petrol,145,67,1
Aygo,2019,8475,Manual,14152,Petrol,150,56.5,1
Aygo,2015,5975,Manual,36254,Petrol,0,69,1
Aygo,2019,8475,Manual,13752,Petrol,145,56.5,1
Aygo,2017,7775,Manual,17918,Petrol,150,68.9,1
Aygo,2018,8489,Manual,12493,Petrol,145,56.5,1
Aygo,2014,4500,Manual,44000,Petrol,0,65.7,1
Aygo,2017,8275,Manual,21145,Petrol,0,68.9,1
Aygo,2016,6985,Automatic,44696,Petrol,0,67,1
Aygo,2018,8675,Manual,15587,Petrol,150,68.9,1
Aygo,2019,9275,Manual,9071,Petrol,145,56.5,1
Aygo,2015,5999,Manual,11654,Petrol,0,69,1
Aygo,2017,6975,Manual,11174,Petrol,0,69,1
Aygo,2019,8975,Manual,11215,Petrol,150,56.5,1
Aygo,2014,5475,Manual,31294,Petrol,0,69,1
Aygo,2016,6975,Manual,21441,Petrol,0,69,1
Aygo,2015,7995,Automatic,32000,Petrol,0,67,1
Aygo,2016,5990,Manual,24194,Petrol,0,69,1
Aygo,2017,6799,Manual,13255,Petrol,145,69,1
Aygo,2016,6999,Manual,24755,Petrol,0,69,1
Aygo,2017,7317,Manual,26640,Petrol,145,68.9,1
Aygo,2019,10261,Automatic,3281,Petrol,145,55.4,1
Aygo,2016,6999,Manual,12689,Petrol,0,69,1
Aygo,2016,6478,Manual,30204,Petrol,0,69,1
Aygo,2015,5999,Manual,31864,Petrol,0,69,1
Aygo,2018,7799,Manual,5574,Petrol,145,56.5,1
Aygo,2016,7599,Manual,11632,Petrol,0,69,1
Aygo,2017,5699,Manual,21114,Petrol,145,69,1
Aygo,2016,7499,Manual,27544,Petrol,0,69,1
Aygo,2019,9699,Manual,7459,Petrol,145,57.7,1
Aygo,2017,6699,Manual,11620,Petrol,145,69,1
Aygo,2017,6999,Manual,28000,Petrol,0,68.9,1
Aygo,2017,8000,Manual,32000,Petrol,145,68.9,1
Aygo,2018,7200,Manual,10707,Petrol,150,69,1
Aygo,2019,9999,Manual,20,Petrol,145,57.7,1
Aygo,2016,6899,Manual,22786,Petrol,0,69,1
Aygo,2019,8461,Manual,41,Petrol,145,56.5,1
Aygo,2019,10985,Manual,793,Petrol,145,57.7,1
Aygo,2015,5995,Manual,20190,Petrol,0,69,1
Aygo,2019,8799,Manual,14303,Petrol,145,56.5,1
Aygo,2019,9999,Manual,20,Petrol,145,57.7,1
Aygo,2017,8999,Automatic,12945,Petrol,145,67.3,1
Aygo,2019,9499,Automatic,8185,Petrol,145,56.5,1
Aygo,2019,7999,Manual,22338,Petrol,145,56.5,1
Aygo,2017,8399,Automatic,16797,Petrol,0,67,1
Aygo,2018,9650,Automatic,5118,Petrol,145,67.3,1
Aygo,2017,7299,Manual,48238,Petrol,0,68.9,1
Aygo,2019,7999,Manual,21473,Petrol,145,56.5,1
Aygo,2018,8950,Automatic,9867,Petrol,150,67,1
Aygo,2018,8750,Automatic,14624,Petrol,150,67,1
Aygo,2016,6950,Manual,18376,Petrol,0,69,1
Aygo,2017,6950,Manual,20643,Petrol,0,68.9,1
Aygo,2016,6450,Manual,14988,Petrol,0,69,1
Aygo,2017,7450,Manual,15000,Petrol,145,68.9,1
Aygo,2019,10450,Manual,4859,Petrol,145,56.5,1
Aygo,2017,7450,Manual,17186,Petrol,0,68.9,1
Aygo,2018,7950,Manual,12780,Petrol,145,68.9,1
Aygo,2019,8750,Manual,10000,Petrol,145,56.5,1
Aygo,2018,9450,Manual,1350,Petrol,145,56.5,1
Aygo,2019,10991,Manual,2365,Petrol,145,57.7,1
Aygo,2018,8950,Manual,4515,Petrol,145,56.5,1
Aygo,2018,8450,Manual,16200,Petrol,145,68.9,1
Aygo,2019,8291,Manual,5081,Petrol,145,56.5,1
Aygo,2019,7991,Manual,10,Petrol,145,56.5,1
Aygo,2018,7991,Manual,31129,Petrol,145,56.5,1
Aygo,2018,7793,Manual,10600,Petrol,145,69,1
Aygo,2017,7495,Manual,28000,Petrol,145,68.9,1
Aygo,2018,8495,Manual,7479,Petrol,145,56.5,1
Aygo,2019,9795,Manual,4924,Petrol,145,57.7,1
Aygo,2018,8495,Manual,16169,Petrol,145,56.5,1
Aygo,2019,8795,Manual,7377,Petrol,145,56.5,1
Aygo,2016,6995,Manual,25000,Petrol,0,69,1
Aygo,2016,6995,Manual,37052,Petrol,0,69,1
Aygo,2017,6950,Manual,40231,Petrol,145,68.9,1
Aygo,2018,7695,Manual,22066,Petrol,150,68.9,1
Aygo,2019,8995,Manual,1729,Petrol,145,56.5,1
Aygo,2018,8290,Manual,15000,Petrol,150,56.5,1
Aygo,2018,6250,Manual,33150,Petrol,145,69,1
Aygo,2019,8491,Manual,2294,Petrol,145,56.5,1
Aygo,2016,6390,Manual,8835,Petrol,0,69,1
Aygo,2019,9491,Manual,1289,Petrol,145,57.7,1
Aygo,2019,8991,Manual,1223,Petrol,145,56.5,1
Aygo,2017,6790,Manual,10293,Petrol,145,69,1
Aygo,2015,6599,Manual,15449,Petrol,0,69,1
Aygo,2013,4695,Manual,36475,Petrol,0,65.7,1
Aygo,2016,7059,Manual,21494,Petrol,0,69,1
Aygo,2016,5125,Manual,40630,Petrol,0,69,1
Aygo,2019,6999,Manual,2738,Petrol,145,56.5,1
Aygo,2015,5999,Manual,19231,Petrol,0,69,1
Aygo,2017,9995,Automatic,6751,Petrol,0,67,1
Aygo,2015,6299,Manual,34578,Petrol,0,69,1
Aygo,2015,5499,Manual,16299,Petrol,0,69,1
Aygo,2013,4599,Manual,47337,Petrol,0,65.7,1
Aygo,2015,6599,Manual,22352,Petrol,0,69,1
Aygo,2018,8995,Automatic,6000,Petrol,145,56.5,1
Aygo,2013,3999,Manual,32001,Petrol,0,65.7,1
Aygo,2018,6495,Manual,14267,Petrol,145,69,1
Aygo,2014,4887,Manual,38377,Petrol,0,65.7,1
Aygo,2017,7995,Automatic,5416,Petrol,0,67,1
Aygo,2017,6095,Manual,27239,Petrol,145,69,1
Aygo,2017,6699,Manual,22613,Petrol,0,69,1
Aygo,2014,5679,Manual,46934,Petrol,0,69,1
Aygo,2016,8475,Automatic,10488,Petrol,0,67,1
Aygo,2019,9995,Manual,10,Petrol,145,56.5,1
Aygo,2019,9490,Manual,687,Petrol,145,56.5,1
Aygo,2017,7490,Manual,20000,Petrol,145,68.9,1
Aygo,2019,9990,Manual,15,Petrol,145,56.5,1
Aygo,2016,6990,Manual,14407,Petrol,0,69,1
Aygo,2014,5198,Manual,17920,Petrol,0,69,1
Aygo,2017,15000,Manual,7995,Petrol,145,68.9,1
Aygo,2017,7995,Manual,21212,Petrol,150,68.9,1
Aygo,2014,4495,Manual,40500,Petrol,0,65.7,1
Aygo,2015,6750,Manual,33365,Petrol,0,69,1
Aygo,2015,6450,Manual,14000,Petrol,0,69,1
Aygo,2018,9450,Automatic,5000,Petrol,150,56.5,1
Aygo,2017,8500,Semi-Auto,40506,Petrol,150,67.3,1
Aygo,2017,8295,Manual,10183,Petrol,145,68.9,1
Aygo,2019,12995,Automatic,10000,Other,150,56.5,1
Aygo,2017,7295,Manual,32000,Petrol,150,68.9,1
Aygo,2018,9995,Automatic,13489,Other,150,67.3,1
Aygo,2017,9295,Automatic,5716,Other,150,67,1
Aygo,2017,7000,Manual,33921,Petrol,150,68.9,1
Aygo,2017,9200,Automatic,16257,Other,150,67.3,1
Aygo,2018,6000,Manual,33857,Petrol,145,69,1
Aygo,2019,9800,Manual,3648,Petrol,145,57.7,1
Aygo,2017,9295,Automatic,10757,Other,150,67.3,1
Aygo,2017,7500,Manual,13323,Petrol,150,68.9,1
Aygo,2017,8000,Automatic,34684,Other,0,67.3,1
Aygo,2019,9700,Manual,7052,Petrol,150,57.7,1
Aygo,2020,10995,Automatic,500,Other,145,56.5,1
Aygo,2019,10200,Manual,2755,Petrol,145,57.7,1
Aygo,2015,6490,Manual,47960,Petrol,0,69,1
Aygo,2019,9000,Manual,1255,Petrol,145,56.5,1
Aygo,2019,10495,Manual,3080,Petrol,145,56.5,1
Aygo,2018,8995,Manual,5699,Petrol,145,56.5,1
Aygo,2017,8495,Manual,4999,Petrol,150,68.9,1
Aygo,2017,11000,Automatic,18571,Other,145,67.3,1
Aygo,2019,9600,Manual,1599,Petrol,145,57.7,1
Aygo,2019,10250,Manual,100,Petrol,145,57.7,1
Aygo,2019,9490,Manual,20,Petrol,145,56.5,1
Aygo,2016,7490,Manual,8767,Petrol,0,69,1
Aygo,2017,9450,Automatic,13825,Other,145,67.3,1
Aygo,2017,8190,Automatic,12681,Other,150,67,1
Aygo,2017,7990,Automatic,38211,Other,150,67.3,1
Aygo,2017,7150,Manual,16076,Petrol,150,69,1
Aygo,2016,8990,Automatic,18883,Other,0,67,1
Aygo,2019,10690,Automatic,1927,Other,145,55.4,1
Aygo,2016,6250,Manual,24125,Petrol,0,69,1
Aygo,2017,8890,Automatic,21890,Other,0,67.3,1
Aygo,2019,9850,Manual,5000,Petrol,145,56.5,1
Aygo,2016,8190,Automatic,6999,Other,0,67,1
Aygo,2017,8590,Automatic,5381,Other,145,67,1
Aygo,2017,9791,Automatic,18228,Other,145,67.3,1
Aygo,2019,10390,Manual,3000,Petrol,145,57.7,1
Aygo,2017,9350,Automatic,6485,Other,145,67.3,1
Aygo,2019,11000,Automatic,3012,Other,145,55.4,1
Aygo,2017,9495,Automatic,23378,Other,150,67.3,1
Aygo,2018,8491,Manual,8000,Petrol,145,56.5,1
Aygo,2017,7290,Manual,15075,Petrol,145,69,1
Aygo,2017,9990,Automatic,7189,Other,0,67.3,1
Aygo,2017,7990,Manual,17915,Petrol,145,68.9,1
Aygo,2017,9450,Automatic,7235,Other,0,67.3,1
Aygo,2017,6890,Manual,9092,Petrol,0,69,1
Aygo,2015,7990,Automatic,24602,Other,0,67,1
Aygo,2019,9990,Automatic,5000,Other,145,56.5,1
Aygo,2015,5990,Manual,26000,Petrol,0,69,1
Aygo,2019,10350,Manual,3000,Petrol,145,57.7,1
Aygo,2019,10350,Manual,2000,Petrol,145,57.7,1
Aygo,2019,10350,Manual,2000,Petrol,145,57.7,1
Aygo,2019,10350,Manual,2000,Petrol,145,57.7,1
Aygo,2019,10000,Manual,150,Petrol,145,57.7,1
Aygo,2013,5500,Manual,29446,Petrol,0,65.7,1
Aygo,2019,10000,Manual,150,Petrol,145,57.7,1
Aygo,2019,8900,Manual,5897,Petrol,145,56.5,1
Aygo,2016,8000,Automatic,17035,Petrol,0,67,1
Aygo,2017,8295,Manual,34002,Petrol,145,68.9,1
Aygo,2019,8500,Manual,6474,Petrol,145,56.5,1
Aygo,2019,10750,Semi-Auto,3029,Petrol,145,55.4,1
Aygo,2015,5999,Manual,39865,Petrol,0,69,1
Aygo,2016,5000,Manual,34732,Petrol,0,69,1
Aygo,2017,7500,Automatic,20588,Petrol,145,67,1
Aygo,2018,8000,Manual,9908,Petrol,145,68.9,1
Aygo,2017,6600,Manual,26357,Petrol,0,69,1
Aygo,2017,7650,Automatic,44152,Petrol,145,67.3,1
Aygo,2017,8000,Manual,20617,Petrol,0,68.9,1
Aygo,2017,7700,Manual,30635,Petrol,0,68.9,1
Aygo,2016,5700,Manual,30908,Petrol,0,69,1
Aygo,2018,7000,Manual,12199,Petrol,145,69,1
Aygo,2018,9200,Automatic,9855,Petrol,145,67.3,1
Aygo,2017,7000,Manual,18589,Petrol,0,68.9,1
Aygo,2017,7100,Automatic,42591,Petrol,145,67,1
Aygo,2017,6800,Manual,31851,Petrol,0,68.9,1
Aygo,2016,6100,Manual,20027,Petrol,0,69,1
Aygo,2017,7100,Manual,29384,Petrol,145,68.9,1
Aygo,2018,8995,Manual,18215,Petrol,145,68.9,1
Aygo,2017,8490,Manual,14513,Other,0,68.9,1
Aygo,2017,8390,Manual,19088,Petrol,145,68.9,1
Aygo,2020,12500,Manual,616,Petrol,145,57.7,1
Aygo,2018,8550,Manual,11839,Petrol,145,68.9,1
Aygo,2018,9995,Manual,11704,Petrol,150,56.5,1
Aygo,2017,8900,Automatic,15288,Petrol,145,67.3,1
Aygo,2019,10700,Manual,4300,Petrol,145,56.5,1
Aygo,2017,7600,Manual,15372,Petrol,145,68.9,1
Aygo,2015,5750,Manual,26968,Petrol,0,69,1
Aygo,2018,10495,Automatic,6238,Other,145,67.3,1
Aygo,2017,8579,Automatic,6433,Other,145,67,1
Aygo,2018,8995,Manual,15174,Petrol,145,68.9,1
Aygo,2017,7880,Manual,22479,Petrol,145,69,1
Aygo,2017,7495,Manual,13485,Petrol,145,69,1
Aygo,2017,8900,Automatic,20868,Other,145,67,1
Aygo,2018,9195,Automatic,8460,Other,145,56.5,1
Aygo,2016,6550,Manual,31624,Petrol,0,69,1
Aygo,2017,9880,Automatic,9149,Other,145,67.3,1
Aygo,2020,9995,Manual,649,Petrol,145,56.5,1
Aygo,2017,8550,Manual,10687,Petrol,145,68.9,1
Aygo,2020,11360,Manual,560,Petrol,145,57.7,1
Aygo,2018,8326,Automatic,41802,Other,145,67,1
Aygo,2019,10382,Manual,500,Petrol,145,57.7,1
Aygo,2019,10382,Manual,350,Petrol,145,57.7,1
Aygo,2017,6821,Manual,12346,Petrol,145,69,1
Aygo,2017,8378,Automatic,14041,Other,145,67,1
Aygo,2014,6385,Manual,26866,Petrol,0,69,1
Aygo,2017,7998,Manual,23406,Petrol,145,68.9,1
Aygo,2017,6495,Manual,20023,Petrol,0,69,1
Aygo,2018,10500,Manual,7094,Petrol,145,56.5,1
Aygo,2016,8998,Automatic,4098,Other,0,67,1
Aygo,2017,8390,Manual,10575,Petrol,145,68.9,1
Aygo,2017,7880,Manual,16882,Petrol,145,68.9,1
Aygo,2019,11995,Automatic,1092,Other,150,55.4,1
Aygo,2018,8850,Automatic,31182,Other,150,67.3,1
Aygo,2019,10995,Automatic,8234,Other,150,55.4,1
Aygo,2017,8998,Manual,4643,Petrol,145,68.9,1
Aygo,2018,8220,Manual,23810,Petrol,145,69,1
Aygo,2017,8495,Automatic,23545,Other,145,67,1
Aygo,2019,10750,Manual,32,Petrol,145,57.7,1
Aygo,2017,9370,Manual,17443,Petrol,145,68.9,1
Aygo,2018,8720,Manual,26832,Petrol,145,68.9,1
Aygo,2019,10750,Manual,32,Petrol,145,57.7,1
Aygo,2017,9500,Automatic,8145,Other,0,67.3,1
Aygo,2019,9495,Manual,9057,Petrol,145,57.7,1
Aygo,2020,11500,Manual,472,Petrol,145,56.5,1
Aygo,2018,9250,Automatic,11604,Other,145,67,1
Aygo,2018,9998,Manual,8410,Petrol,145,68.9,1
Aygo,2017,8295,Manual,37973,Petrol,145,68.9,1
Aygo,2017,5900,Manual,22066,Petrol,145,69,1
Aygo,2017,7100,Manual,21441,Petrol,0,68.9,1
Aygo,2017,6900,Manual,17186,Petrol,0,68.9,1
Aygo,2019,10695,Automatic,1820,Other,145,56.5,1
Aygo,2017,7950,Manual,13085,Petrol,150,68.9,1
Aygo,2017,8750,Automatic,11057,Other,145,67,1
Aygo,2017,8995,Automatic,19759,Other,145,67.3,1
Aygo,2017,8500,Automatic,3620,Petrol,145,67,1
Aygo,2018,8000,Manual,8245,Petrol,145,68.9,1
Aygo,2016,9795,Automatic,3455,Other,0,67,1
Aygo,2014,6095,Manual,27690,Other,0,69,1
Aygo,2019,10495,Automatic,4600,Petrol,150,55.4,1
Aygo,2018,7800,Manual,12142,Petrol,145,68.9,1
Aygo,2017,9495,Automatic,16557,Other,145,67.3,1
Aygo,2017,9995,Automatic,13227,Other,0,67,1
Aygo,2017,9795,Automatic,10068,Other,145,67.3,1
Aygo,2016,8695,Automatic,15314,Other,0,67,1
Aygo,2017,10250,Automatic,9050,Other,145,67.3,1
Aygo,2017,9495,Automatic,18309,Other,145,67.3,1
Aygo,2018,9950,Automatic,14012,Other,145,67.3,1
Aygo,2017,7150,Manual,5612,Petrol,0,69,1
Aygo,2013,4995,Manual,41450,Petrol,0,65.7,1
Aygo,2014,6495,Automatic,32268,Other,20,62.8,1
Aygo,2015,6299,Manual,17552,Petrol,0,69,1
Aygo,2018,8794,Manual,4075,Petrol,145,56.5,1
Aygo,2017,9494,Automatic,22611,Other,0,67.3,1
Aygo,2018,9995,Automatic,7670,Other,145,67.3,1
Aygo,2019,9995,Manual,2241,Petrol,145,56.5,1
Aygo,2019,9795,Manual,2743,Petrol,145,56.5,1
Aygo,2017,8695,Automatic,9427,Other,145,67,1
Aygo,2017,9595,Automatic,7618,Other,145,67.3,1
Aygo,2019,9694,Manual,100,Petrol,145,56.5,1
Aygo,2018,9095,Automatic,7077,Other,145,67,1
Aygo,2017,8690,Manual,2908,Petrol,0,68.9,1
Aygo,2016,6275,Manual,43491,Other,0,69,1
Yaris,2019,14000,Automatic,6821,Petrol,150,47.9,1.5
Yaris,2018,10750,Manual,14000,Petrol,145,58.9,1.5
Yaris,2016,11500,Automatic,31911,Hybrid,0,78,1.5
Yaris,2017,8750,Manual,32594,Petrol,150,58.9,1.5
Yaris,2019,15000,Automatic,1401,Hybrid,140,76.3,1.5
Yaris,2020,14750,Manual,574,Petrol,150,47.9,1.5
Yaris,2016,12500,Automatic,23150,Hybrid,0,78,1.5
Yaris,2018,12250,Manual,6821,Petrol,145,56.5,1.5
Yaris,2019,11750,Manual,2408,Petrol,145,47.9,1.5
Yaris,2018,12000,Manual,14550,Petrol,145,56.5,1.5
Yaris,2019,13500,Manual,2157,Petrol,145,47.9,1.5
Yaris,2019,11298,Manual,9785,Petrol,145,47.9,1.5
Yaris,2018,10498,Manual,23354,Petrol,145,56.5,1.5
Yaris,2019,11995,Manual,5571,Petrol,145,47.9,1.5
Yaris,2016,12695,Automatic,15945,Hybrid,0,78,1.5
Yaris,2014,10495,Automatic,29452,Hybrid,0,78,1.5
Yaris,2017,8998,Manual,22210,Petrol,30,58,1.3
Yaris,2016,8298,Manual,26633,Petrol,30,58,1.3
Yaris,2013,5998,Manual,29257,Petrol,125,52.3,1.3
Yaris,2017,8998,Manual,32009,Petrol,145,65.7,1
Yaris,2017,8998,Manual,22420,Petrol,145,58.9,1.5
Yaris,2018,10298,Manual,15588,Petrol,145,58.9,1.5
Yaris,2018,8998,Manual,17120,Petrol,145,58.9,1.5
Yaris,2016,8998,Manual,9342,Petrol,30,58,1.3
Yaris,2017,9498,Manual,23277,Petrol,30,55,1.3
Yaris,2017,8298,Manual,23317,Petrol,30,58,1.3
Yaris,2017,10298,Manual,12090,Petrol,145,58.9,1.5
Yaris,2017,9698,Manual,11016,Petrol,30,55,1.3
Yaris,2015,7498,Manual,40683,Petrol,30,55,1.3
Yaris,2013,5298,Manual,33072,Petrol,30,58.9,1
Yaris,2019,13698,Automatic,8388,Hybrid,140,76.3,1.5
Yaris,2016,8995,Manual,17876,Petrol,30,55,1.3
Yaris,2015,6798,Manual,37425,Petrol,30,58,1.3
Yaris,2015,9998,Automatic,49026,Hybrid,0,78,1.5
Yaris,2018,10298,Manual,10525,Petrol,145,58.9,1.5
Yaris,2017,8498,Manual,16527,Petrol,30,58,1.3
Yaris,2018,14495,Automatic,7562,Hybrid,135,76.3,1.5
Yaris,2019,16310,Automatic,1816,Hybrid,135,76.3,1.5
Yaris,2016,10572,Automatic,35588,Hybrid,0,86,1.5
Yaris,2018,9212,Manual,42000,Petrol,145,58.9,1.5
Yaris,2020,12995,Manual,976,Petrol,145,47.9,1.5
Yaris,2014,8995,Semi-Auto,36555,Petrol,30,55.4,1.3
Yaris,2016,7995,Manual,24790,Petrol,0,66,1
Yaris,2017,9995,Manual,25724,Petrol,30,55,1.3
